schemaObjectKey,schemaObjectType,schemaObjectFormat,schemaObjectNullable,schemaObjectPropertyNames,schemaObjectPropertyCount,schemaObjectPropertyRefCount,schemaObjectPropertyInlineCount,compschemaRequired,compschemaEnum,compsMaybeBool,compschemaAllOf,compschemaAnyOf,compschemaOneOf,compschemaDeprecated,compschemaExclusiveMaximum,compschemaExclusiveMinimum,compschemaReadOnly,compschemaUniqueItems,compschemaWriteOnly,compschemaMaxItems,compschemaMaxLength,compschemaMaxProperties,compschemaMinItems,compschemaMinLength,compschemaMinProperties,compschemaPattern,compschemaDescription,compschemaTitle,compschemaDefault,compschemaExample,compschemaNot,compschemaAdditionalProperties,compschemaDiscriminator,compschemaExternalDocs,compschemaItems,compschemaXml,compschemaMaximum,compschemaMinimum,compschemaMultipleOf
"""GetCategoryItem""",OpenApiObject,"""""",0,"[""client_id"",""initial_Amount"",""isDisabled_Participant_Email"",""send_To_Client"",""threshold_Amount"",""id"",""isCheckEmail"",""is_Core_Support_Total"",""support_Item"",""send_To_Support_Coordinator"",""sendTime"",""threshold_Percentage"",""plan_id"",""category_Name"",""send_To_PlanMananger"",""client_Plan_Support_Item_Id"",""isDisabled""]",17,0,17,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SendCommEmailAttachment""",OpenApiObject,"""""",0,"[""title"",""file_Extension_Name"",""file_Size"",""full_Path"",""isQuickUpload"",""file_Path"",""isFromTemp""]",7,0,7,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PreferenceCoordinatorEmail_Update_Model""",OpenApiObject,"""""",0,"[""plan_ending_reminder_90_days"",""standing_authority_ending_reminder_7_day"",""plan_ending_reminder_60_days"",""invoice_authorisation_request"",""plan_ending_reminder_30_days"",""standing_authority_applied"",""id"",""new_standing_authority_created"",""support_coordinator_id"",""invoice_has_been_processed""]",10,0,10,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ChartKeyEnum""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""User_PasswordReset_Model""",OpenApiObject,"""""",0,"[""email""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ListModel""",OpenApiObject,"""""",0,"[""received_Date"",""amount"",""fund_No"",""id"",""reconciliationId"",""fund_Type"",""description"",""fund_Source_Type""]",8,2,6,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SupportCoordinator_Update_Model""",OpenApiObject,"""""",0,"[""address_office"",""contact_number"",""email"",""last_name"",""id"",""first_name"",""notes"",""title_id""]",8,0,8,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""IpAccessType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UpdateFeeField""",OpenApiObject,"""""",0,"[""fieldName"",""invoice_id"",""value""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMNoteHistory_Update_Model""",OpenApiObject,"""""",0,"[""note_appendedcontent"",""id"",""staff_id"",""note_updatedcontent"",""note_id""]",5,0,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SupportCoordinator_User_Update_Account_Model""",OpenApiObject,"""""",0,"[""registeredWay"",""id""]",2,1,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientContact_Update_Model""",OpenApiObject,"""""",0,"[""client_id"",""contact_number"",""other_relationship"",""invoice_authorisor"",""email"",""last_name"",""id"",""level"",""first_name"",""relationship_id"",""notes"",""title_id""]",12,0,12,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Phone_CallHistory_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AddARandomInvoice_Model""",OpenApiObject,"""""",0,"[""payment_batch_name"",""id""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""DetailsAndClaimModelForFA""",OpenApiObject,"""""",0,"[""invoice_item_List"",""invoice_item""]",2,1,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientRegisterMethodType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ApplyRefundType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ProxyLoginModel""",OpenApiObject,"""""",0,"[""agent_to_user_id""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Invoice_Transfer_Model""",OpenApiObject,"""""",0,"[""client_id"",""requestNumbers"",""id""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AdminFeeItem_BulkUpdateModel""",OpenApiObject,"""""",0,"[""support_end_date"",""support_start_date"",""updateItemList"",""unit_price"",""quantity""]",5,0,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""BulkPhone_VoiceMail_AppendNoteAndTag""",OpenApiObject,"""""",0,"[""tag_ids"",""ids""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ErrorCode""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1000001"",""1001001"",""1001002"",""1001010"",""1001020"",""1002000"",""1002001"",""1002002"",""1002003"",""1002004"",""1002005"",""1002011"",""1002012"",""1002013"",""1002014"",""1003001"",""1003002"",""1003010"",""1003020"",""2001001"",""2001002"",""2001003"",""2001901"",""2001902"",""2001903"",""2001904"",""2001905"",""2001906"",""2001907"",""2001908"",""2002001"",""2002002"",""2002003"",""3003001"",""9999901"",""9999902""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientContactRelationshipType_Add_Model""",OpenApiObject,"""""",0,"[""full_name"",""sort_code"",""short_name""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""NDIS_AddItemForAllPriceGuide_Model""",OpenApiObject,"""""",0,"[""price_list"",""effective_start_date"",""quote"",""ndis_support_item_id"",""effective_end_date"",""unit_of_measure""]",6,2,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""MatchCondition""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMNote_Transfer_Reminders_Model""",OpenApiObject,"""""",0,"[""isFromGroup"",""staff_id"",""new_staff_id"",""crm_note_reminder_ids""]",4,0,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PreferenceParticipantEmail_Add_Model""",OpenApiObject,"""""",0,"[""client_id"",""plan_ending_reminder_90_days"",""standing_authority_ending_reminder_7_day"",""plan_ending_reminder_60_days"",""invoice_authorisation_request"",""plan_ending_reminder_30_days"",""standing_authority_applied"",""new_standing_authority_created"",""invoice_has_been_processed""]",9,0,9,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SupportCoordinator_Add_Model""",OpenApiObject,"""""",0,"[""address_office"",""contact_number"",""email"",""last_name"",""first_name"",""notes"",""title_id""]",7,0,7,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ChartTemplate_Add_Model""",OpenApiObject,"""""",0,"[""chart_template_name"",""charts"",""description""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Invoice_UpdateOnSubmitPage_Model""",OpenApiObject,"""""",0,"[""invoice_date"",""items"",""invoice_id"",""invoice_number""]",4,0,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Process_Split_Model""",OpenApiObject,"""""",0,"[""is_draft"",""item"",""cache_id""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""FundingAdjustmentModel""",OpenApiObject,"""""",0,"[""claim"",""isFromCacheOrPreviousResult"",""detalis"",""showExpriedInfo""]",4,2,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Staff_Update_Signature""",OpenApiObject,"""""",0,"[""id"",""signature""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Auth_Reminder_Manully_Send_Model""",OpenApiObject,"""""",0,"[""invoice_id""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailBulkChangeStatusModel""",OpenApiObject,"""""",0,"[""emailIdList"",""emailStatus""]",2,1,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailBulkChangeTypeModel""",OpenApiObject,"""""",0,"[""emailType"",""emailIdList"",""typeName""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UserLoginLog_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Invoice_Quick_Upload_Model""",OpenApiObject,"""""",0,"[""file_size"",""file_name"",""file_path""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceAuthReminderType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""100"",""200"",""300"",""400""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StandingAuthorityStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Tag_Update_Model""",OpenApiObject,"""""",0,"[""linkVoiceMail"",""description"",""tag_Name"",""is_Active"",""emailConnectorIds"",""staffId"",""color"",""tag_Id""]",8,0,8,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AddCrmnoteAndHoldInvoice_Model""",OpenApiObject,"""""",0,"[""info"",""invoice_id""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PaymentBatch_Confirm_Payment_Creditor_Model""",OpenApiObject,"""""",0,"[""reference"",""payment_batch_creditor_id""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientOnHoldVendorMappingDTO""",OpenApiObject,"""""",0,"[""client_Id"",""vendor_Id"",""notes""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailRule_Update_Model""",OpenApiObject,"""""",0,"[""emailFolderId"",""ruleName"",""terminateIfMatch"",""emailTemplateId"",""ruleType"",""emailRuleId"",""isAIOCRCriteria"",""move_connector"",""emailStatus"",""emailConnectorIds"",""expressions"",""tagId""]",12,2,10,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StandingAuthority_Add_Model""",OpenApiObject,"""""",0,"[""client_id"",""start_date"",""status"",""vendor_id"",""email_id"",""authorised_time"",""limit_amount"",""emailconnector_id"",""authorised_by"",""notes"",""end_date""]",11,1,10,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Claim_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PreferenceAgentEmail_Add_Model""",OpenApiObject,"""""",0,"[""client_Id"",""plan_ending_reminder_90_days"",""standing_authority_ending_reminder_7_day"",""plan_ending_reminder_60_days"",""invoice_authorisation_request"",""plan_ending_reminder_30_days"",""standing_authority_applied"",""new_standing_authority_created"",""invoice_has_been_processed""]",9,0,9,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ChangeVendorDTO""",OpenApiObject,"""""",0,"[""vendorId"",""tagIds""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""MoveEmailModel""",OpenApiObject,"""""",0,"[""emailIds"",""emailFolderId""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""RegisteredType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AssignToModel""",OpenApiObject,"""""",0,"[""amount"",""invoiceNo"",""id"",""refundType"",""invoiceItemNo""]",5,1,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Phone_Add_Model""",OpenApiObject,"""""",0,"[""contact_Name"",""note"",""phone_Number"",""title_Id""]",4,0,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Vendor_User_Create_Account_Model""",OpenApiObject,"""""",0,"[""status"",""vendor_id"",""username"",""password""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailStatus""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""RuleExpressionViewModel""",OpenApiObject,"""""",0,"[""condition"",""valueList"",""field"",""operator""]",4,3,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StaffRoleDefine_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientPlanManagementType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceQuickUploadSearchType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StandingAuthority_Update_Model""",OpenApiObject,"""""",0,"[""client_id"",""start_date"",""vendor_id"",""id"",""authorised_time"",""limit_amount"",""appendNotes"",""authorised_by"",""notes"",""end_date""]",10,0,10,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceTypeEnum""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AddGlobalLogonHoursModel""",OpenApiObject,"""""",0,"[""items"",""name""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Email_Update_Tags""",OpenApiObject,"""""",0,"[""tagList"",""logMsg"",""is_System"",""emailId""]",4,0,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientPlan_Update_Model""",OpenApiObject,"""""",0,"[""claim_Limit"",""client_id"",""todoButtonType"",""plan_end_date"",""plan_start_date"",""id"",""ndis_price_type_Id""]",7,1,6,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientPlanSupportLimitation_Add_Item""",OpenApiObject,"""""",0,"[""spend_limit"",""ndis_support_item_id"",""client_plan_support_area_id"",""client_plan_id"",""group_id"",""limit_type""]",6,1,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PreferenceCoordinatorEmail_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Invoice_item_Ocr_Add_Model""",OpenApiObject,"""""",0,"[""support_end_date"",""support_start_date"",""ndis_support_item_id"",""unit_price"",""gst"",""quantity"",""support_end_date_converted"",""subtotal"",""support_start_date_converted""]",9,0,9,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientApplicationContact_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientPlanSupportLimitation_Add_Group""",OpenApiObject,"""""",0,"[""spend_limit"",""group_name"",""client_plan_id"",""limit_type""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SystemSupportLimitation_Update_Group""",OpenApiObject,"""""",0,"[""ndis_support_items"",""spend_limit"",""apply_to_all"",""group_name"",""id"",""limit_type""]",6,1,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Recipient""",OpenApiObject,"""""",0,"[""email"",""id"",""name"",""type""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailConnector_Update_Status_Model""",OpenApiObject,"""""",0,"[""email_Connector_Id"",""status""]",2,1,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SupportCoordinatorJoinClient_Add_Model""",OpenApiObject,"""""",0,"[""client_id"",""otherrelationship"",""isInvoiceAuthorisor"",""authorised_date"",""isLinkParticipant"",""relationship_id"",""support_coordinator_id""]",7,0,7,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Vendor_Invoice_Add_Model""",OpenApiObject,"""""",0,"[""invoice_date"",""temp_file_id"",""invoice_total"",""file_name"",""client_ndis_no"",""invoice_number""]",6,0,6,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Staff_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3"",""4"",""5"",""6"",""8"",""9""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Client_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3"",""1001"",""1002"",""1003"",""1004"",""1005"",""1006"",""1007""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Update_Avatar_Model""",OpenApiObject,"""""",0,"[""avatar""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SmsRecipient""",OpenApiObject,"""""",0,"[""id"",""name"",""sms"",""type""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SupportCoordinator_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StaffRoleType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""99""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceTurnRoundReportTypeEnum""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Client_Invoice_Add_Model""",OpenApiObject,"""""",0,"[""invoice_date"",""temp_file_id"",""invoice_total"",""file_name"",""vendor_id"",""invoice_number""]",6,0,6,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StaffRole_Permission_Feature_Action""",OpenApiObject,"""""",0,"[""action"",""have_permission""]",2,1,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""OnePriceStateAddModel""",OpenApiObject,"""""",0,"[""price_control"",""isValid"",""need_add"",""price_guide_id"",""price"",""price_val""]",6,1,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClaimLimitType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CreationStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""200""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PaymentBatchItem""",OpenApiObject,"""""",0,"[""payment_confirmed_date"",""payment_batch_Id""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientPlanSupportLimitation_Update_Group""",OpenApiObject,"""""",0,"[""ndis_support_items"",""spend_limit"",""is_system"",""group_name"",""client_plan_id"",""id"",""limit_type""]",7,1,6,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SendCommEmailModel""",OpenApiObject,"""""",0,"[""bcc_Recipients"",""clientApplicationId"",""cC_Recipients"",""invoiceId"",""vendorId"",""coordinatorId"",""needSendAttachFile"",""recipients"",""attachments"",""clientId"",""reply_to_recipients"",""subject"",""email_Content"",""commEmailTemplateId""]",14,0,14,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UntoClientDTO""",OpenApiObject,"""""",0,"[""tagIds"",""client""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Vendor_User_Update_Account_Password_Model""",OpenApiObject,"""""",0,"[""old_password"",""vendor_id"",""password""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""TimeSpan""",OpenApiObject,"""""",0,"[""totalSeconds"",""totalMinutes"",""totalHours"",""seconds"",""minutes"",""hours"",""milliseconds"",""totalDays"",""totalMilliseconds"",""days"",""ticks""]",11,0,11,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""VendorRegistration""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""-1""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailConnectorStatus""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""-1""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Client_Add_Model""",OpenApiObject,"""""",0,"[""middle_name"",""can_receive_communication"",""register_method"",""phone"",""plan_manager_staff_id"",""date_of_birth"",""referral_source"",""address_suburb"",""email"",""status"",""sendby_email"",""ndis_no"",""referral"",""last_name"",""sendby_mailout"",""state_id"",""exclude_auto_submit_invoice_from_ai_ocr"",""exclude_auto_create_invoice_from_ai_ocr"",""first_name"",""preferred_name"",""address_street"",""other_family_members_with_mp"",""no_address"",""no_email"",""mobile"",""mandatory_2nd_check"",""address_state_id"",""notes"",""title_id"",""address_postcode""]",30,3,27,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
